sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
CA5081,,Default,simple,"Default Category/Building Sanitation/Disposables/Toilet Seat Covers",base,"Toilet Seat Cover Dispenser (2)","Attractive dispenser for toilet seat covers.","Toilet Seat Cover Dispenser (2)",20.000000,2,"Taxable Goods","Catalog, Search",16.690000,,,,toilet-seat-cover-dispenser,,,,,,,,,,,,"3/7/16, 3:31 AM","7/11/17, 8:16 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=11.680000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6110,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 8oz Hot Drink (1000)","Paper hot drink cup poly-lining technology keeps drinks hot.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",187.950000,,,,hot-drink-cup,"Disposable Hot Cups - Order 1,000, 8-Oz. Cups For Hot Drinks | Action Sanitation Supply",,"The poly-lining technology on these disposable hot cups will keep drinks hot — which is just what you need for employees and clients. Order these 8-ounce cups in a case of 1,000 today from Action Sanitation Supply.",c/a/ca6110.jpg,,c/a/ca6110.jpg,,c/a/ca6110.jpg,,,,"3/7/16, 3:31 AM","11/25/22, 4:47 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=131.560000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA6122,5,,,,,c/a/ca6110.jpg,,,,,,,,,,,,,,
CA6110,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6111,,Default,simple,,base,"Lid - 8oz. Hot Drink (1000)","For hot drink cups, flip back tab. ","Lid - 8oz. Hot Drink (1000)",20.000000,2,"Taxable Goods","Catalog, Search",53.370000,,,,lid-hot-drink-cup,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:20 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=37.360000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6120,,Default,simple,"Default Category,Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 4oz. Hot Drink Ecotainer (1000) (Cold)","Cup - 4oz. Hot Drink Ecotainer (1000) (Cold)",Cup,20.000000,1,"Taxable Goods","Catalog, Search",155.350000,,,,cup-4oz-hot-drink-ecotainer-1000-cold,"Disposable Hot Cups - Order 1,000, 4-Oz. Ecotainer Cups For Hot Drinks | Action Sanitation Supply",,"Disposable hot cups aren't hard to find when you shop with Action Sanitation Supply! Order this case of 1,000, 4-ounce cups from Ecotainer today for your office, lobby, hotel, or other location.",c/a/ca6122.jpg,,c/a/ca6122.jpg,,c/a/ca6122.jpg,,,,"3/7/16, 3:31 AM","1/19/22, 9:23 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=93.210000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6110,CA6122","1,3",,,,,c/a/ca6122.jpg,,,,,,,,,,,,,,
CA6122,,Default,simple,"Default Category,Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 8oz. Hot Drink Ecotainer (1000)","Cup - 8oz. Hot Drink Ecotainer (1000)",Cup,20.000000,1,"Taxable Goods","Catalog, Search",215.950000,,,,cup-8oz-hot-drink-ecotainer-1000,"Disposable Hot Cups - Order 1,000, 8-Oz. Ecotainer Cups For Hot Drinks | Action Sanitation Supply",,"Ecotainer is a trusted brand delivering on quality and performance. These disposable hot cups hold 8 ounces and come in cases of 1,000. Shop with Action Sanitation Supply today!",c/a/ca6122_1.jpg,,c/a/ca6122_1.jpg,,c/a/ca6122_1.jpg,,,,"3/7/16, 3:31 AM","7/13/23, 3:20 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=141.450000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6110,CA6120","1,2",,,,,c/a/ca6122_1.jpg,,,,,,,,,,,,,,
CA6210,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 3oz Dixie (2400)","Wax treated flat bottom water cups. ",Cup,20.000000,1,"Taxable Goods","Catalog, Search",145.970000,,,,paper-dixie-cup,"Bulk Cups - Order 2,400, 3-Oz. Waxed Dixie Cups | Action Sanitation Supply",,"Looking for bulk cups? Action Sanitation Supply has you covered! Order this case of 2,400, 3-ounce waxed Dixie cups today so you always have enough in your office or lobby.",c/a/ca6210.jpg,,c/a/ca6210.jpg,,c/a/ca6210.jpg,,,,"3/7/16, 3:31 AM","3/16/22, 9:24 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=87.580000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA6230,2,,,,,c/a/ca6210.jpg,,,,,,,,,,,,,,
CA6210,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6230,,Default,simple,"Default Category,Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 5oz  (1200)","Cup - 5oz  (1200)",Cup,20.000000,1,"Taxable Goods","Catalog, Search",121.040000,,,,cup-5oz-dixie-2400,"Bulk Cups - Order 1,200, 5-Oz. Waxed Dixie Cups | Action Sanitation Supply",,"Shop with Action Sanitation Supply today for bulk cups from leading brands like Dixie. This case of 1,200, 5-ounce waxed cups are just right for your needs. Shop today!",c/a/ca6230.jpg,,c/a/ca6230.jpg,,c/a/ca6230.jpg,,,,"3/7/16, 3:31 AM","3/14/22, 9:06 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=72.620000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA6210,1,,,,,c/a/ca6230.jpg,,,,,,,,,,,,,,
CA6230,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6232,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 7oz Waxed Dixie (2000)","Rolled rim with double sided polycoating makes cups last longer.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",329.470000,,,,paper-cold-drink-cup,"Bulk Cups - Order 2,000, 7-Oz. Waxed Dixie Cups | Action Sanitation Supply",,"Have enough cups for your office, employees, or lobby with bulk cups from Action Sanitation Supply! These waxed Dixie cups hold 7 ounces and come in a case of 2,000 bulk cups.",c/a/ca6232.jpg,,c/a/ca6232.jpg,,c/a/ca6232.jpg,,,,"3/7/16, 3:31 AM","3/7/22, 9:17 AM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=197.680000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6210,CA6230","1,2",,,,,c/a/ca6232.jpg,,,,,,,,,,,,,,
CA6232,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6310,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 4oz Cone (5000)","Paper cone cups for use in water cooler dispenser, other sizes available.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",152.190000,,,,cone-cups,"Paper Cone Cups - Order 4-Oz. Cone Cups Today | Action Sanitation Supply","For the water cooler dispenser in your office, these paper cone cups are just right. There are 5,000, 4-oz. cone cups per package, and other sizes are available. Shop with Action Sanitation Supply today for bulk cups.",,c/a/ca6310.jpg,,c/a/ca6310.jpg,,c/a/ca6310.jpg,,,,"3/7/16, 3:31 AM","10/21/22, 12:48 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=74.590000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,10.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA6210,1,,,,,c/a/ca6310.jpg,,,,,,,,,,,,,,
CA6400,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 1oz Translucent Solo Portion (2500) #P100","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",75.950000,,,,translucent-cups,"Bulk Cups - Order 1-Oz. Translucent Cups Today | Action Sanitation Supply",,"For dispensing medicine or giving samples of drinks, these 1-oz. translucent cups do the trick time after time. With 2,500 bulk cups per package, you'll have all you need! Shop with Action Sanitation Supply today.",c/a/ca6400.jpg,,c/a/ca6400.jpg,,c/a/ca6400.jpg,,,,"3/7/16, 3:31 AM","9/9/21, 11:58 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=45.570000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA6401,2,,,,,c/a/ca6400.jpg,,,,,,,,,,,,,,
CA6400,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6401,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 1oz Clear  Grad. Med. Plastic (5000) #P101","Crystal clear, polystyrene. A hassle free alternative to permanent glassware. For dispensing medicine",Cup,20.000000,2,"Taxable Goods","Catalog, Search",370.650000,,,,med-cup-graduated-1-oz,"Bulk Plastic Cups - Order A Package Of 5,000, 1-Oz. Cups Today | Action Sanitation Supply",,"For dispensing medicine, you can't get better than these crystal clear, polystyrene bulk plastic cups! With 5,000, 1-oz. cups per package, you'll have all you need! Shop with Action Sanitation Supply today.",,,,,,,,,"3/7/16, 3:31 AM","10/21/22, 12:52 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=476.980000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,1100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6401,default,Default,simple,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6405,,Default,simple,,base,"Cup - 5 oz Translucent (2500)","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.","Cup - 5 oz Translucent (2500)",20.000000,2,"Taxable Goods","Catalog, Search",77.460000,,,,translucent-cups-1679,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:20 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=54.220000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6407,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 7oz Translucent (2500)","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.",Cup,20.000000,2,"Taxable Goods","Catalog, Search",202.090000,,,,translucent-cups-1680,"Plastic Cups In Bulk - Order 7-Oz. Translucent Cups Today | Action Sanitation Supply",,"Choose between a straight, smooth side and a diamond pattern for added strength when you order these plastic cups in bulk from Action Sanitation Supply. Each case comes with 2,500, 7-oz. plastic cups.",c/a/ca6407.jpg,,c/a/ca6407.jpg,,c/a/ca6407.jpg,,,,"3/7/16, 3:31 AM","10/21/22, 12:54 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=211.040000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6408,CA6414","2,3",,,,,c/a/ca6407.jpg,,,,,,,,,,,,,,
CA6407,default,Default,simple,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6408,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 9 oz Translucent (1500)","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",95.870000,,,,cup-9-oz-translucent,"Bulk Plastic Cups - Order 9-Oz. Translucent Cups Today | Action Sanitation Supply",,"Ideal for any cold beverage, these 9-oz. bulk plastic cups will help you save time and money — each case has 1,500 cups! Shop with Action Sanitation Supply today to get started!",c/a/ca6408_1.jpg,,c/a/ca6408_1.jpg,,c/a/ca6408_1.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 2:31 AM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=57.520000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6407,CA6414","1,3",,,,,c/a/ca6408_1.jpg,,,,,,,,,,,,,,
CA6408,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,"Use config",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6414,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 14oz Translucent (960)","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",136.650000,,,,translucent-cups-1682,"Plastic Cups In Bulk - Order 14-Oz. Translucent Cups Today | Action Sanitation Supply",,"Stocking up the office or getting ready for a party? These 14-oz. plastic cups in bulk will save time and money. Each case of 960 cups comes with options for smooth sides or a diamond pattern for added strength. Shop with Action Sanitation Supply today.",c/a/ca6414.jpg,,c/a/ca6414.jpg,,c/a/ca6414.jpg,,,,"3/7/16, 3:31 AM","10/29/21, 4:24 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=81.990000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,2.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,"CA6407,CA6408","1,2",,,,,c/a/ca6414.jpg,,,,,,,,,,,,,,
CA6414,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CA6420,,Default,simple,,base,"Cup - 20oz Translucent (1000)","Ideal for any cold beverage. Rolled rim with straight, smooth sides. Also available in diamond pattern sides for added strength.","Cup - 20oz Translucent (1000)",20.000000,2,"Taxable Goods","Catalog, Search",131.210000,,,,translucent-cups-1683,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:20 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=91.850000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6467,,Default,simple,,base,"Lid - 7oz. Transluscent Cup (1000)","Lid - 7oz. Transluscent Cup (1000)","Lid - 7oz. Transluscent Cup (1000)",20.000000,2,"Taxable Goods","Catalog, Search",69.630000,,,,lid-transluscent-cups,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:21 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=48.740000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6469,,Default,simple,,base,"Lid w/Straw Slot - Fits 14oz.Transluscent Cup YLP16C (1125)","Lids for cups","Lid w/Straw Slot - Fits 14oz.Transluscent Cup YLP16C (1125)",20.000000,2,"Taxable Goods","Catalog, Search",51.440000,,,,lids-translucent-cups,,,,,,,,,,,,"3/7/16, 3:31 AM","7/11/17, 8:44 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=36.010000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6470,,Default,simple,,base,"Lid - Fits 20oz. Transluscent Cup PB160S","Lid - Fits 20oz. Transluscent Cup PB160S","Lid - Fits 20oz. Transluscent Cup PB160S",20.000000,2,"Taxable Goods","Catalog, Search",89.200000,,,,lid-transluscent-cups-1686,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:22 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=62.440000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6515,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Cups,Default Category/Building Sanitation/Disposables/Food Service",base,"Cup - 1oz Clear Shot Glass (1440)","Crystal clear, polystyrene. A hassle free alternative to permanent glassware.",Cup,20.000000,1,"Taxable Goods","Catalog, Search",83.610000,,,,shot-glass-1-5oz,"Clear Party Cups - Order 1-Oz. Clear Shot Glasses Today | Action Sanitation Supply",,"Made from crystal clear polystyrene, these clear party cups are a hassle-free alternative to permanent glassware. With this case of 1,440 clear party cups, you'll have all you need! Shop with Action Sanitation Supply today!",c/a/ca6515.jpg,,c/a/ca6515.jpg,,c/a/ca6515.jpg,,,,"3/7/16, 3:31 AM","5/30/21, 2:31 AM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=50.170000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,c/a/ca6515.jpg,,,,,,,,,,,,,,
CA6522,,Default,simple,,base,"Cup - 5oz. Cocktail Glass (240)","A hassle free alternative to permanent glassware.","Cup - 5oz. Cocktail Glass (240)",20.000000,2,"Taxable Goods","Catalog, Search",70.840000,,,,cocktail-glass,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:22 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=49.590000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6523,,Default,simple,,base,"Cup - 9oz. Cocktail Glass (1000)","A hassle free alternative to permanent glassware.","Cup - 9oz. Cocktail Glass (1000)",20.000000,2,"Taxable Goods","Catalog, Search",204.330000,,,,cocktail-glass-1689,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:22 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=143.030000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6524,,Default,simple,,base,"Cup - 7oz. Clear Diamond Cut (500)","Crystal clear, polystyrene. A hassle free alternative to permanent glassware. 7 oz. General beverage glass.","Cup - 7oz. Clear Diamond Cut (500)",20.000000,2,"Taxable Goods","Catalog, Search",63.890000,,,,general-beverage,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:22 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=44.720000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6525,,Default,simple,,base,"Cup - 8oz Clear (500)","Crystal clear, polystyrene. A hassle free alternative to permanent glassware. 8 oz. General beverage glass.","Cup - 8oz Clear (500)",20.000000,2,"Taxable Goods","Catalog, Search",75.940000,,,,general-beverage-1691,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:23 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=53.160000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6540,,Default,simple,,base,"Cup - 5oz. Wine Glass (500)","Crystal clear, polystyrene. A hassle free alternative to permanent glassware. 5 oz. Wine glass. 500/case","Cup - 5oz. Wine Glass (500)",20.000000,2,"Taxable Goods","Catalog, Search",98.860000,,,,wine-glass-5oz,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:23 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=69.200000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6600,,Default,simple,"Default Category",base,"Cup - 1oz. Paper Souffle (20 x 250)","Cup - 1oz. Paper Souffle (20 x 250)","Cup - 1oz. Paper Souffle (20 x 250)",20.000000,2,"Taxable Goods","Catalog, Search",55.860000,,,,cup-1oz-paper-souffle-20-x-250,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:23 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=39.100000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA6601,,Default,simple,"Default Category",base,"Cup - 2oz. Paper Souffle (20 x 250)","Cup - 2oz. Paper Souffle (20 x 250)","Cup - 2oz. Paper Souffle (20 x 250)",20.000000,2,"Taxable Goods","Catalog, Search",94.110000,,,,cup-2oz-paper-souffle-20-x-250,,,,,,,,,,,,"3/7/16, 3:31 AM","5/29/17, 5:23 PM",,,,,,,,,,,,,,,,"configtierprices_disabled=No,cost=55.650000,is_recurring=No",1000.0000,0.0000,0,0,0,0,0.0000,0,0.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,,,,,,,,,,,,,,,,,,,,,
CA7001,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Napkins,Default Category/Building Sanitation/Disposables/Food Service",base,"Napkin - Jr Dispenser (9000)","<p>These are sold 9000 napkins/case.  The napkins are 13"" x 6.25"".</p>",Napkin,20.000000,1,"Taxable Goods","Catalog, Search",63.980000,,,,jr-dispenser-napkin-8100,"Napkins In Bulk - Order Napkins And A Napkin Dispenser Today | Action Sanitation Supply",,"Ideal for restrooms and locations where your customers or employees need napkins, this napkin dispenser with 9,000 napkins (18 packs of 500 napkins) will keep your supplies in tip-top shape! Shop with Action Sanitation Supply today for napkins in bulk.",c/a/ca7001.jpg,,c/a/ca7001.jpg,,c/a/ca7001.jpg,,,,"3/7/16, 3:31 AM","5/5/23, 5:01 PM",,,"Product Info Column",,,2,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=40.710000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,100.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA7021,2,,,,,c/a/ca7001.jpg,,,,,,,,,,,,,,
CA7021,,Default,simple,"Default Category/Building Sanitation/Disposables/Food Service/Food Service - Napkins,Default Category/Building Sanitation/Disposables/Food Service",base,"Napkin - Luncheon LXLN 1 Ply White 1/4 Fold (12x430)","1/4 fold - #7400",Napkin,20.000000,1,"Taxable Goods","Catalog, Search",83.750000,,,,luncheon-napkin-1-ply,"Napkins In Bulk - Order 1-Ply Luncheon Napkins Today | Action Sanitation Supply",,"These 1-ply luncheon napkins are perfect for a variety of settings, and you can save money when you buy napkins in bulk with Action Sanitation Supply! Shop today.",c/a/ca7021.jpg,,c/a/ca7021.jpg,,c/a/ca7021.jpg,,,,"3/7/16, 3:31 AM","10/21/22, 2:05 PM",,,"Product Info Column",,,,No,,,,,,,"Use config",,"configtierprices_disabled=No,cost=50.410000,is_recurring=No",1000.0000,0.0000,0,0,0,0,1.0000,0,1000.0000,0,1,1.0000,0,0,0,0,0.0000,0,0,0,0,CA7001,1,,,,,c/a/ca7021.jpg,,,,,,,,,,,,,,
CA7021,default,Default,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Block after Info Column",,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
